Sport,Game_Type,Entry_Key,Entry,Contest_Key,Contest_Date_EST,Place,Points,Winnings_Non_Ticket,Winnings_Ticket,Contest_Entries,Entry_Fee,Prize_Pool,Places_Paid
NFL,Classic,2850809386,NFL $150K mini-MAX [150 Entry Max] (13/20),113940859,9/26/21 13:00,18294,172.62,$1.50 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809380,NFL $150K mini-MAX [150 Entry Max] (7/20),113940859,9/26/21 13:00,89190,149.32,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809388,NFL $150K mini-MAX [150 Entry Max] (15/20),113940859,9/26/21 13:00,89838,149.18,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809383,NFL $150K mini-MAX [150 Entry Max] (10/20),113940859,9/26/21 13:00,121444,142.54,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809391,NFL $150K mini-MAX [150 Entry Max] (18/20),113940859,9/26/21 13:00,125258,141.82,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809390,NFL $150K mini-MAX [150 Entry Max] (17/20),113940859,9/26/21 13:00,192577,129.32,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809375,NFL $150K mini-MAX [150 Entry Max] (2/20),113940859,9/26/21 13:00,209508,126.18,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809392,NFL $150K mini-MAX [150 Entry Max] (19/20),113940859,9/26/21 13:00,212526,125.62,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809393,NFL $150K mini-MAX [150 Entry Max] (20/20),113940859,9/26/21 13:00,220960,124.02,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809377,NFL $150K mini-MAX [150 Entry Max] (4/20),113940859,9/26/21 13:00,258740,116.56,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809389,NFL $150K mini-MAX [150 Entry Max] (16/20),113940859,9/26/21 13:00,273822,113.22,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809385,NFL $150K mini-MAX [150 Entry Max] (12/20),113940859,9/26/21 13:00,278263,112.22,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809379,NFL $150K mini-MAX [150 Entry Max] (6/20),113940859,9/26/21 13:00,302127,105.92,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809382,NFL $150K mini-MAX [150 Entry Max] (9/20),113940859,9/26/21 13:00,308895,103.9,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809374,NFL $150K mini-MAX [150 Entry Max] (1/20),113940859,9/26/21 13:00,309130,103.82,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809387,NFL $150K mini-MAX [150 Entry Max] (14/20),113940859,9/26/21 13:00,311675,103,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809381,NFL $150K mini-MAX [150 Entry Max] (8/20),113940859,9/26/21 13:00,334040,93.44,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809376,NFL $150K mini-MAX [150 Entry Max] (3/20),113940859,9/26/21 13:00,338939,90.74,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809384,NFL $150K mini-MAX [150 Entry Max] (11/20),113940859,9/26/21 13:00,351035,77.68,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2850809378,NFL $150K mini-MAX [150 Entry Max] (5/20),113940859,9/26/21 13:00,354251,66.68,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2847269358,NFL MASSIVE $5 Double Up [Single Entry],113942322,9/26/21 13:00,4255,156.62,$10.00 ,$0.00 ,22988,$5.00 ,"$100,000.00 ",10000
NFL,Classic,2850819842,NFL GIANT $5 Double Up [Single Entry],113942323,9/26/21 13:00,7594,128.72,$0.00 ,$0.00 ,11494,$5.00 ,"$50,000.00 ",5000
NFL,Classic,2846465467,Footballers DFS Pod Weekly by kborgognoni #19,114075012,9/26/21 13:00,11,160.22,$0.00 ,$0.00 ,75,$5.00 ,$337.50 ,5
NFL,Tiers,2850830163,NFL Tiers $3K Quarter Jukebox [Just $0.25!] (8/10),114046926,9/26/21 13:00,3063,166.36,$0.50 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
NFL,Tiers,2850830158,NFL Tiers $3K Quarter Jukebox [Just $0.25!] (3/10),114046926,9/26/21 13:00,3656,163.76,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
NFL,Tiers,2850830165,NFL Tiers $3K Quarter Jukebox [Just $0.25!] (10/10),114046926,9/26/21 13:00,3656,163.76,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
NFL,Tiers,2850830157,NFL Tiers $3K Quarter Jukebox [Just $0.25!] (2/10),114046926,9/26/21 13:00,4719,159.36,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
NFL,Tiers,2850830156,NFL Tiers $3K Quarter Jukebox [Just $0.25!] (1/10),114046926,9/26/21 13:00,8791,144.46,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
NFL,Tiers,2850830162,NFL Tiers $3K Quarter Jukebox [Just $0.25!] (7/10),114046926,9/26/21 13:00,11783,130.9,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
NFL,Tiers,2850830159,NFL Tiers $3K Quarter Jukebox [Just $0.25!] (4/10),114046926,9/26/21 13:00,12811,123.54,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
NFL,Tiers,2850830161,NFL Tiers $3K Quarter Jukebox [Just $0.25!] (6/10),114046926,9/26/21 13:00,12811,123.54,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
NFL,Tiers,2850830164,NFL Tiers $3K Quarter Jukebox [Just $0.25!] (9/10),114046926,9/26/21 13:00,13275,119.42,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
NFL,Tiers,2850830160,NFL Tiers $3K Quarter Jukebox [Just $0.25!] (5/10),114046926,9/26/21 13:00,14052,103.3,$0.00 ,$0.00 ,14268,$0.25 ,"$3,000.00 ",3419
NFL,Showdown Captain Mode,2850787529,NFL Showdown $4K First Down [20 Entry Max] (MIA vs LV),114119235,9/26/21 16:05,1998,94.76,$0.00 ,$0.00 ,4756,$1.00 ,"$4,000.00 ",1103
NFL,Showdown Captain Mode,2850802001,NFL Showdown $4K First Down [20 Entry Max] (NYJ vs DEN),114119222,9/26/21 16:05,3690,53.2,$0.00 ,$0.00 ,4756,$1.00 ,"$4,000.00 ",1103
MLB,Tiers,2853275160,MLB Tiers $500 Quarter Jukebox [Just $0.25!] (1/2),114306923,9/26/21 13:05,274,63,$0.50 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Tiers,2853275161,MLB Tiers $500 Quarter Jukebox [Just $0.25!] (2/2),114306923,9/26/21 13:05,370,60,$0.50 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Classic,2853260223,MLB $1.25K Quarter Jukebox [Just $0.25!],114306888,9/26/21 13:05,6,170.15,$20.00 ,$0.00 ,5945,$0.25 ,"$1,250.00 ",1286
NFL,Showdown Captain Mode,2850801920,NFL Showdown $2.5K First Down (WAS vs BUF),114019842,9/26/21 13:00,648,119.23,$1.50 ,$0.00 ,2972,$1.00 ,"$2,500.00 ",768
NFL,Showdown Captain Mode,2850787390,NFL Showdown $2.5K First Down (NO vs NE),114019759,9/26/21 13:00,1235,66.6,$0.00 ,$0.00 ,2972,$1.00 ,"$2,500.00 ",768
NFL,Showdown Captain Mode,2850801938,NFL Showdown $2.5K First Down (CIN vs PIT),114019776,9/26/21 13:00,408,110.53,$1.50 ,$0.00 ,2972,$1.00 ,"$2,500.00 ",768
NFL,Showdown Captain Mode,2850787315,NFL Showdown $2.5K First Down (CHI vs CLE),114019810,9/26/21 13:00,2937,27.72,$0.00 ,$0.00 ,2972,$1.00 ,"$2,500.00 ",768
NFL,Showdown Captain Mode,2850777650,NFL Showdown $2.5K First Down (ATL vs NYG),114019793,9/26/21 13:00,41,92.94,$5.00 ,$0.00 ,2972,$1.00 ,"$2,500.00 ",768
NFL,Showdown Captain Mode,2850787273,NFL Showdown $3K First Down [20 Entry Max] (IND vs TEN),114020071,9/26/21 13:00,3040,56.02,$0.00 ,$0.00 ,3567,$1.00 ,"$3,000.00 ",911
NFL,Showdown Captain Mode,2850793629,NFL Showdown $3K First Down [20 Entry Max] (BAL vs DET),114020053,9/26/21 13:00,1624,65.63,$0.00 ,$0.00 ,3567,$1.00 ,"$3,000.00 ",911
NFL,Showdown Captain Mode,2850777581,NFL Showdown $5K First Down [20 Entry Max] (ARI vs JAX),114020235,9/26/21 13:00,215,116.74,$3.00 ,$0.00 ,5945,$1.00 ,"$5,000.00 ",1543
NFL,Showdown Captain Mode,2850777548,NFL Showdown $10K First Down [20 Entry Max] (LAC vs KC),114020382,9/26/21 13:00,7561,100.74,$0.00 ,$0.00 ,11890,$1.00 ,"$10,000.00 ",3080
MLB,Showdown Captain Mode,2850877717,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (LAD vs ARI),114241817,9/25/21 20:10,1843,10.05,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Tiers,2850891395,MLB Tiers $400 Quarter Jukebox [Just $0.25!] (Early),114241763,9/25/21 16:05,398,49,$0.47 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Classic,2850891380,MLB $1.5K Quarter Jukebox [Just $0.25!] (Early) (1/2),114241680,9/25/21 16:05,225,134.05,$0.75 ,$0.00 ,7134,$0.25 ,"$1,500.00 ",1706
MLB,Classic,2850891381,MLB $1.5K Quarter Jukebox [Just $0.25!] (Early) (2/2),114241680,9/25/21 16:05,1850,108.95,$0.00 ,$0.00 ,7134,$0.25 ,"$1,500.00 ",1706
MLB,Classic,2849475515,MLB $7.5K mini-MAX [150 Entry Max] (1/3),114190837,9/24/21 19:05,10493,90.5,$0.00 ,$0.00 ,17835,$0.50 ,"$7,500.00 ",4100
MLB,Classic,2849475516,MLB $7.5K mini-MAX [150 Entry Max] (2/3),114190837,9/24/21 19:05,12147,83.5,$0.00 ,$0.00 ,17835,$0.50 ,"$7,500.00 ",4100
MLB,Classic,2849475517,MLB $7.5K mini-MAX [150 Entry Max] (3/3),114190837,9/24/21 19:05,16755,51.5,$0.00 ,$0.00 ,17835,$0.50 ,"$7,500.00 ",4100
MLB,Tiers,2849475403,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (2/2),114190998,9/24/21 19:05,1016,60,$0.46 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Tiers,2849475402,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (1/2),114190998,9/24/21 19:05,3264,36,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Showdown Captain Mode,2849475498,MLB Showdown $750 Quarter Jukebox [Just $0.25!] (STL vs CHC),114191578,9/24/21 14:20,276,71,$0.68 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2847269480,MLB Tiers $500 Quarter Jukebox [Just $0.25!] (2/2),114121575,9/23/21 18:40,1819,32,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Tiers,2847269479,MLB Tiers $500 Quarter Jukebox [Just $0.25!] (1/2),114121575,9/23/21 18:40,2029,26,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Classic,2847276832,MLB $2.5K mini-MAX [150 Entry Max] (2/3),114121201,9/23/21 18:40,1322,93,$0.00 ,$0.00 ,5945,$0.50 ,"$2,500.00 ",1190
MLB,Classic,2847276831,MLB $2.5K mini-MAX [150 Entry Max] (1/3),114121201,9/23/21 18:40,5670,51.45,$0.00 ,$0.00 ,5945,$0.50 ,"$2,500.00 ",1190
MLB,Classic,2847276833,MLB $2.5K mini-MAX [150 Entry Max] (3/3),114121201,9/23/21 18:40,5821,44.45,$0.00 ,$0.00 ,5945,$0.50 ,"$2,500.00 ",1190
NFL,Showdown Captain Mode,2846040240,NFL Showdown $125K First Down [20 Entry Max] (CAR vs HOU),113971648,9/23/21 20:20,57036,72.91,$0.00 ,$0.00 ,148632,$1.00 ,"$125,000.00 ",40125
NFL,Showdown Captain Mode,2844987118,NFL Showdown $10K Daily Dollar [Single Entry] (CAR vs HOU),113972544,9/23/21 20:20,4320,73.08,$0.00 ,$0.00 ,11890,$1.00 ,"$10,000.00 ",3080
MLB,Showdown Captain Mode,2847300447,MLB Showdown $250 Quarter Jukebox [Just $0.25!] (TOR vs MIN),114121589,9/23/21 19:40,609,57.85,$0.00 ,$0.00 ,1189,$0.25 ,$250.00 ,273
MLB,Classic,2847300423,MLB $1.5K Quarter Jukebox [Just $0.25!] (Early),114121161,9/23/21 14:10,7007,0,$0.00 ,$0.00 ,7134,$0.25 ,"$1,500.00 ",1706
MLB,Tiers,2846025169,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (1/2),114030598,9/22/21 19:05,879,87,$0.50 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Tiers,2846025170,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (2/2),114030598,9/22/21 19:05,954,85,$0.50 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Classic,2846040315,MLB $7.5K mini-MAX [150 Entry Max] (1/3),114030275,9/22/21 19:05,1991,146.3,$1.00 ,$0.00 ,17835,$0.50 ,"$7,500.00 ",4100
MLB,Classic,2846040317,MLB $7.5K mini-MAX [150 Entry Max] (3/3),114030275,9/22/21 19:05,1991,146.3,$1.00 ,$0.00 ,17835,$0.50 ,"$7,500.00 ",4100
MLB,Classic,2846040316,MLB $7.5K mini-MAX [150 Entry Max] (2/3),114030275,9/22/21 19:05,13198,93.65,$0.00 ,$0.00 ,17835,$0.50 ,"$7,500.00 ",4100
MLB,Showdown Captain Mode,2846032908,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (TOR vs TB),114030572,9/22/21 15:10,1114,34,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Showdown Captain Mode,2845165253,MLB Showdown $750 Quarter Jukebox [Just $0.25!] (SF vs SD),113952492,9/21/21 22:10,3487,0,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Classic,2845170498,MLB $10K mini-MAX [150 Entry Max] (3/3),113952312,9/21/21 19:05,2871,126.05,$1.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2845170497,MLB $10K mini-MAX [150 Entry Max] (2/3),113952312,9/21/21 19:05,8301,105.9,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2845170496,MLB $10K mini-MAX [150 Entry Max] (1/3),113952312,9/21/21 19:05,23305,43.95,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Tiers,2845170551,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (1/2),113952446,9/21/21 19:05,3804,35,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Tiers,2845170552,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (2/2),113952446,9/21/21 19:05,4700,10,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Classic,2843251787,MLB $4K mini-MAX [150 Entry Max] (2/3),113891399,9/20/21 19:05,314,139.75,$2.00 ,$0.00 ,9512,$0.50 ,"$4,000.00 ",2172
MLB,Classic,2843251788,MLB $4K mini-MAX [150 Entry Max] (3/3),113891399,9/20/21 19:05,3450,101.25,$0.00 ,$0.00 ,9512,$0.50 ,"$4,000.00 ",2172
MLB,Classic,2843251786,MLB $4K mini-MAX [150 Entry Max] (1/3),113891399,9/20/21 19:05,3813,97.8,$0.00 ,$0.00 ,9512,$0.50 ,"$4,000.00 ",2172
MLB,Tiers,2843251594,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (2/2),113893400,9/20/21 19:05,391,57,$0.50 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Tiers,2843251593,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (1/2),113893400,9/20/21 19:05,965,50,$0.41 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
NFL,Showdown Captain Mode,2835573939,NFL Showdown $10K Daily Dollar [Single Entry] (DET vs GB),113708714,9/20/21 20:15,8655,91.4,$0.00 ,$0.00 ,11890,$1.00 ,"$10,000.00 ",3080
MLB,Showdown Captain Mode,2843262462,MLB Showdown $1K Quarter Jukebox [Just $0.25!]  (KC vs CLE),113891440,9/20/21 16:10,3671,29.63,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
NFL,Showdown Captain Mode,2835561682,NFL Showdown $5K Daily Dollar [Single Entry] (KC vs BAL),113672796,9/19/21 20:20,4119,90.97,$0.00 ,$0.00 ,5945,$1.00 ,"$5,000.00 ",1543
MLB,Showdown Captain Mode,2839611384,MLB Showdown $1K Quarter Jukebox [Just $0.25!]  (PHI vs NYM),113786508,9/19/21 19:08,3455,34.3,$0.00 ,$0.00 ,4724,$0.25 ,"$1,000.00 ",1104
NFL,Showdown Captain Mode,2835561624,NFL Showdown $2K Daily Dollar [Single Entry] (DAL vs LAC),113589383,9/19/21 16:25,937,87.87,$0.00 ,$0.00 ,2378,$1.00 ,"$2,000.00 ",616
NFL,Showdown Captain Mode,2835583757,NFL Showdown $1K Daily Dollar [Single Entry] (TEN vs SEA),113589365,9/19/21 16:25,868,101.27,$0.00 ,$0.00 ,1189,$1.00 ,"$1,000.00 ",285
NFL,Classic,2839632079,NFL $150K mini-MAX [150 Entry Max] (6/8),113425486,9/19/21 13:00,4812,173.54,$2.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2839632076,NFL $150K mini-MAX [150 Entry Max] (3/8),113425486,9/19/21 13:00,7764,168.92,$2.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2839632074,NFL $150K mini-MAX [150 Entry Max] (1/8),113425486,9/19/21 13:00,7886,168.72,$2.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2839654859,NFL $150K mini-MAX [150 Entry Max] (7/8),113425486,9/19/21 13:00,181354,119.78,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2839654860,NFL $150K mini-MAX [150 Entry Max] (8/8),113425486,9/19/21 13:00,228194,112.08,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2839632075,NFL $150K mini-MAX [150 Entry Max] (2/8),113425486,9/19/21 13:00,239820,110.08,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2839632078,NFL $150K mini-MAX [150 Entry Max] (5/8),113425486,9/19/21 13:00,254148,107.58,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2839632077,NFL $150K mini-MAX [150 Entry Max] (4/8),113425486,9/19/21 13:00,329695,90.22,$0.00 ,$0.00 ,356718,$0.50 ,"$150,000.00 ",75700
NFL,Classic,2839631230,NFL $20K Daily Dollar [Single Entry],113425984,9/19/21 13:00,594,168.72,$4.00 ,$0.00 ,23781,$1.00 ,"$20,000.00 ",6420
NFL,Classic,2832168223,NFL MASSIVE $5 Double Up [Single Entry],113426483,9/19/21 13:00,20581,96.22,$0.00 ,$0.00 ,22988,$5.00 ,"$100,000.00 ",10000
NFL,Classic,2831490725,Week 2 50-50 Contest by kborgognoni,113582551,9/19/21 13:00,171,96.22,$0.00 ,$0.00 ,200,$5.00 ,$900.00 ,100
NFL,Tiers,2839639039,NFL Tiers $500 Quarter Jukebox [Just $0.25!] (1/3),113840748,9/19/21 13:00,1425,139.82,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
NFL,Tiers,2839639041,NFL Tiers $500 Quarter Jukebox [Just $0.25!] (3/3),113840748,9/19/21 13:00,2334,92.6,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
NFL,Tiers,2839639040,NFL Tiers $500 Quarter Jukebox [Just $0.25!] (2/3),113840748,9/19/21 13:00,2358,83.48,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
NFL,Showdown Captain Mode,2835570378,NFL Showdown $1K Daily Dollar [Single Entry] (ATL vs TB),113589343,9/19/21 16:05,556,106.99,$0.00 ,$0.00 ,1189,$1.00 ,"$1,000.00 ",285
NFL,Showdown Captain Mode,2835583516,NFL Showdown $1K Daily Dollar [Single Entry] (MIN vs ARI),113589353,9/19/21 16:05,400,123.6,$0.00 ,$0.00 ,1189,$1.00 ,"$1,000.00 ",285
MLB,Tiers,2839636829,MLB Tiers $200 Quarter Jukebox (1/2),113833325,9/19/21 13:05,802,37,$0.00 ,$0.00 ,951,$0.25 ,$200.00 ,222
MLB,Tiers,2839636830,MLB Tiers $200 Quarter Jukebox (2/2),113833325,9/19/21 13:05,893,33,$0.00 ,$0.00 ,951,$0.25 ,$200.00 ,222
MLB,Classic,2839637258,MLB $1.5K Quarter Jukebox [Just $0.25!] (1/2),113786491,9/19/21 13:05,1030,111.65,$0.50 ,$0.00 ,7134,$0.25 ,"$1,500.00 ",1706
MLB,Classic,2839637259,MLB $1.5K Quarter Jukebox [Just $0.25!] (2/2),113786491,9/19/21 13:05,6979,0,$0.00 ,$0.00 ,7134,$0.25 ,"$1,500.00 ",1706
NFL,Showdown Captain Mode,2835570080,NFL Showdown $500 Daily Dollar [Single Entry] (DEN vs JAX),113497738,9/19/21 13:00,216,80.57,$0.00 ,$0.00 ,594,$1.00 ,$500.00 ,136
NFL,Showdown Captain Mode,2835583410,NFL Showdown $500 Daily Dollar [Single Entry] (CIN vs CHI),113497721,9/19/21 13:00,13,79.44,$6.50 ,$0.00 ,594,$1.00 ,$500.00 ,136
NFL,Showdown Captain Mode,2835583291,NFL Showdown $500 Daily Dollar [Single Entry] (NE vs NYJ),113497755,9/19/21 13:00,240,62.66,$0.00 ,$0.00 ,594,$1.00 ,$500.00 ,136
NFL,Showdown Captain Mode,2835570269,NFL Showdown $500 Daily Dollar [Single Entry] (HOU vs CLE),113497704,9/19/21 13:00,460,58.12,$0.00 ,$0.00 ,594,$1.00 ,$500.00 ,136
NFL,Showdown Captain Mode,2835560508,NFL Showdown $1K Daily Dollar [Single Entry] (LV vs PIT),113498326,9/19/21 13:00,975,79.95,$0.00 ,$0.00 ,1189,$1.00 ,"$1,000.00 ",285
NFL,Showdown Captain Mode,2835573622,NFL Showdown $500 Daily Dollar [Single Entry] (NO vs CAR),113497686,9/19/21 13:00,187,66.55,$0.00 ,$0.00 ,594,$1.00 ,$500.00 ,136
NFL,Showdown Captain Mode,2835569349,NFL Showdown $1K Daily Dollar [Single Entry] (SF vs PHI),113498567,9/19/21 13:00,849,54.5,$0.00 ,$0.00 ,1189,$1.00 ,"$1,000.00 ",285
NFL,Showdown Captain Mode,2835583270,NFL Showdown $750 Daily Dollar [Single Entry] (BUF vs MIA),113498117,9/19/21 13:00,329,69.89,$0.00 ,$0.00 ,891,$1.00 ,$750.00 ,204
NFL,Showdown Captain Mode,2835573344,NFL Showdown $750 Daily Dollar [Single Entry] (LAR vs IND),113498099,9/19/21 13:00,635,76.78,$0.00 ,$0.00 ,891,$1.00 ,$750.00 ,204
MLB,Classic,2835867790,MLB $3K mini-MAX [150 Entry Max] (Early),113716100,9/18/21 13:05,221,158.15,$2.00 ,$0.00 ,7134,$0.50 ,"$3,000.00 ",1480
MLB,Tiers,2835859145,MLB Tiers $400 Quarter Jukebox [Just $0.25!] (Early),113716142,9/18/21 13:05,1,110,$40.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Showdown Captain Mode,2835882427,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (LAD vs CIN),113716159,9/18/21 14:10,430,82.03,$0.50 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Classic,2834350502,MLB $7.5K mini-MAX [150 Entry Max] (1/2),113654005,9/17/21 19:05,582,136,$2.00 ,$0.00 ,17835,$0.50 ,"$7,500.00 ",4100
MLB,Classic,2834350503,MLB $7.5K mini-MAX [150 Entry Max] (2/2),113654005,9/17/21 19:05,10967,83.8,$0.00 ,$0.00 ,17835,$0.50 ,"$7,500.00 ",4100
MLB,Showdown Captain Mode,2834374317,MLB Showdown $750 Quarter Jukebox [Just $0.25!] (ATL vs SF),113654510,9/17/21 21:45,1634,58.65,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2834374336,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (1/3),113654447,9/17/21 19:05,2902,33,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Tiers,2834374338,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (3/3),113654447,9/17/21 19:05,2902,33,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Tiers,2834374337,MLB Tiers $1K Quarter Jukebox [Just $0.25!]  (2/3),113654447,9/17/21 19:05,3652,26,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
NFL,Showdown Captain Mode,2830793518,$10K Gridiron Games presented by Verizon (NYG vs WAS),113414800,9/16/21 20:20,22937,101.9,$0.00 ,$0.00 ,60512,$0.00 ,"$10,000.00 ",6160
NFL,Showdown Captain Mode,2830793617,NFL Showdown $10K Daily Dollar [Single Entry] (NYG vs WAS),113464134,9/16/21 20:20,6878,94.35,$0.00 ,$0.00 ,11890,$1.00 ,"$10,000.00 ",3080
MLB,Tiers,2832182020,MLB Tiers $400 Quarter Jukebox [Just $0.25!],113586734,9/16/21 18:05,1753,36,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Classic,2832175307,MLB $1K Quarter Jukebox [Just $0.25!]  (1/2),113586584,9/16/21 18:05,1211,126.8,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Classic,2832175308,MLB $1K Quarter Jukebox [Just $0.25!]  (2/2),113586584,9/16/21 18:05,2272,107.8,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Tiers,2832168330,MLB Tiers $500 Quarter Jukebox [Just $0.25!] (Early),113586683,9/16/21 12:20,2335,0,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Classic,2832190684,MLB $1.5K Quarter Jukebox [Just $0.25!] (Early),113586541,9/16/21 12:20,169,103.35,$1.00 ,$0.00 ,7134,$0.25 ,"$1,500.00 ",1706
MLB,Showdown Captain Mode,2832182331,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (LAA vs CWS),113586711,9/16/21 14:10,504,56,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2830783952,MLB Showdown $750 Quarter Jukebox [Just $0.25!] (ARI vs LAD),113504863,9/15/21 22:10,2642,47.75,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
